target,feature,importance_gain,importance_split
lumo,morgan_1553,0.0,0
lumo,morgan_1552,0.0,0
lumo,morgan_1551,0.0,0
lumo,morgan_1550,0.0,0
lumo,morgan_1549,0.0,0
lumo,morgan_1548,0.0,0
lumo,morgan_1547,0.0,0
lumo,morgan_1546,0.0,0
lumo,morgan_1545,0.0,0
lumo,morgan_1544,0.0,0
lumo,morgan_480,0.0,0
lumo,morgan_479,0.0,0
lumo,morgan_1573,0.0,0
lumo,morgan_1572,0.0,0
lumo,morgan_1571,0.0,0
lumo,morgan_1570,0.0,0
lumo,morgan_1569,0.0,0
lumo,morgan_1568,0.0,0
lumo,morgan_1567,0.0,0
lumo,morgan_384,0.0,0
lumo,morgan_1565,0.0,0
lumo,morgan_383,0.0,0
lumo,morgan_1563,0.0,0
lumo,morgan_382,0.0,0
lumo,morgan_1561,0.0,0
lumo,morgan_1560,0.0,0
lumo,morgan_1592,0.0,0
lumo,morgan_1591,0.0,0
lumo,morgan_377,0.0,0
lumo,morgan_375,0.0,0
lumo,morgan_1588,0.0,0
lumo,morgan_374,0.0,0
lumo,morgan_1586,0.0,0
lumo,morgan_1585,0.0,0
lumo,morgan_1584,0.0,0
lumo,morgan_1583,0.0,0
lumo,morgan_372,0.0,0
lumo,morgan_1580,0.0,0
lumo,morgan_370,0.0,0
lumo,morgan_1578,0.0,0
lumo,morgan_1577,0.0,0
lumo,morgan_1576,0.0,0
lumo,morgan_1611,0.0,0
lumo,morgan_1610,0.0,0
lumo,morgan_369,0.0,0
lumo,morgan_1606,0.0,0
lumo,morgan_1605,0.0,0
lumo,morgan_1603,0.0,0
lumo,morgan_515,0.0,0
lumo,morgan_1601,0.0,0
lumo,morgan_1600,0.0,0
lumo,morgan_1599,0.0,0
lumo,morgan_1598,0.0,0
lumo,morgan_514,0.0,0
lumo,morgan_1596,0.0,0
lumo,morgan_1595,0.0,0
lumo,morgan_1594,0.0,0
lumo,morgan_1593,0.0,0
lumo,morgan_513,0.0,0
lumo,morgan_512,0.0,0
lumo,morgan_1626,0.0,0
lumo,morgan_1625,0.0,0
lumo,morgan_1624,0.0,0
lumo,morgan_1623,0.0,0
lumo,morgan_1622,0.0,0
lumo,morgan_511,0.0,0
lumo,morgan_1620,0.0,0
lumo,morgan_1619,0.0,0
lumo,morgan_1617,0.0,0
lumo,morgan_1616,0.0,0
lumo,morgan_1615,0.0,0
lumo,morgan_1614,0.0,0
lumo,morgan_1613,0.0,0
lumo,morgan_1612,0.0,0
lumo,morgan_1644,0.0,0
lumo,morgan_1643,0.0,0
lumo,morgan_510,0.0,0
lumo,morgan_1641,0.0,0
lumo,morgan_1640,0.0,0
lumo,morgan_1639,0.0,0
lumo,morgan_509,0.0,0
lumo,morgan_1637,0.0,0
lumo,morgan_1636,0.0,0
lumo,morgan_1635,0.0,0
lumo,morgan_506,0.0,0
lumo,morgan_1633,0.0,0
lumo,morgan_1632,0.0,0
lumo,morgan_505,0.0,0
lumo,morgan_1630,0.0,0
lumo,morgan_1629,0.0,0
lumo,morgan_1662,0.0,0
lumo,morgan_1661,0.0,0
lumo,morgan_1660,0.0,0
lumo,morgan_503,0.0,0
lumo,morgan_1658,0.0,0
lumo,morgan_502,0.0,0
lumo,morgan_501,0.0,0
lumo,morgan_499,0.0,0
lumo,morgan_1654,0.0,0
lumo,morgan_498,0.0,0
lumo,morgan_1652,0.0,0
lumo,morgan_1651,0.0,0
lumo,morgan_1650,0.0,0
lumo,morgan_1648,0.0,0
lumo,morgan_532,0.0,0
lumo,morgan_1646,0.0,0
lumo,morgan_531,0.0,0
lumo,morgan_529,0.0,0
lumo,morgan_1680,0.0,0
lumo,morgan_1679,0.0,0
lumo,morgan_1678,0.0,0
lumo,morgan_528,0.0,0
lumo,morgan_1676,0.0,0
lumo,morgan_1675,0.0,0
lumo,morgan_525,0.0,0
lumo,morgan_1672,0.0,0
lumo,morgan_1670,0.0,0
lumo,morgan_1669,0.0,0
lumo,morgan_1668,0.0,0
lumo,morgan_1667,0.0,0
lumo,morgan_524,0.0,0
lumo,morgan_1664,0.0,0
lumo,morgan_1682,0.0,0
lumo,morgan_1681,0.0,0
lumo,morgan_240,0.0,0
lumo,morgan_239,0.0,0
lumo,morgan_238,0.0,0
lumo,morgan_520,0.0,0
lumo,morgan_519,0.0,0
lumo,morgan_518,0.0,0
lumo,morgan_234,0.0,0
lumo,morgan_517,0.0,0
lumo,morgan_232,0.0,0
lumo,morgan_550,0.0,0
lumo,morgan_230,0.0,0
lumo,morgan_229,0.0,0
lumo,morgan_228,0.0,0
lumo,morgan_549,0.0,0
lumo,morgan_1701,0.0,0
lumo,morgan_1700,0.0,0
lumo,morgan_1699,0.0,0
lumo,morgan_1698,0.0,0
lumo,morgan_548,0.0,0
lumo,morgan_545,0.0,0
lumo,morgan_1695,0.0,0
lumo,morgan_1694,0.0,0
lumo,morgan_543,0.0,0
lumo,morgan_541,0.0,0
lumo,morgan_1690,0.0,0
lumo,morgan_1689,0.0,0
lumo,morgan_1688,0.0,0
lumo,morgan_1687,0.0,0
lumo,morgan_1685,0.0,0
lumo,morgan_1684,0.0,0
lumo,morgan_1717,0.0,0
lumo,morgan_1716,0.0,0
lumo,morgan_540,0.0,0
lumo,morgan_1714,0.0,0
lumo,morgan_1713,0.0,0
lumo,morgan_1712,0.0,0
lumo,morgan_1711,0.0,0
lumo,morgan_1710,0.0,0
lumo,morgan_1709,0.0,0
lumo,morgan_539,0.0,0
lumo,morgan_1707,0.0,0
lumo,morgan_1706,0.0,0
lumo,morgan_1705,0.0,0
lumo,morgan_1704,0.0,0
lumo,morgan_1703,0.0,0
lumo,morgan_1702,0.0,0
lumo,morgan_537,0.0,0
lumo,morgan_1735,0.0,0
lumo,morgan_536,0.0,0
lumo,morgan_1732,0.0,0
lumo,morgan_535,0.0,0
lumo,morgan_534,0.0,0
lumo,morgan_1729,0.0,0
lumo,morgan_533,0.0,0
lumo,morgan_1727,0.0,0
lumo,morgan_1726,0.0,0
lumo,morgan_1725,0.0,0
lumo,morgan_1723,0.0,0
lumo,morgan_1721,0.0,0
lumo,morgan_1720,0.0,0
lumo,morgan_1719,0.0,0
lumo,morgan_1718,0.0,0
lumo,morgan_1758,0.0,0
lumo,morgan_1757,0.0,0
lumo,morgan_1756,0.0,0
lumo,morgan_568,0.0,0
lumo,morgan_1753,0.0,0
lumo,morgan_566,0.0,0
lumo,morgan_1751,0.0,0
lumo,morgan_1749,0.0,0
lumo,morgan_1748,0.0,0
lumo,morgan_1747,0.0,0
lumo,morgan_565,0.0,0
lumo,morgan_1744,0.0,0
lumo,morgan_1743,0.0,0
lumo,morgan_1740,0.0,0
lumo,morgan_1739,0.0,0
lumo,morgan_563,0.0,0
lumo,morgan_561,0.0,0
lumo,morgan_1774,0.0,0
lumo,morgan_1773,0.0,0
lumo,morgan_1772,0.0,0
lumo,morgan_560,0.0,0
lumo,morgan_1770,0.0,0
lumo,morgan_1769,0.0,0
lumo,morgan_1768,0.0,0
lumo,morgan_1767,0.0,0
lumo,morgan_559,0.0,0
lumo,morgan_1764,0.0,0
lumo,morgan_1763,0.0,0
lumo,morgan_558,0.0,0
lumo,morgan_1761,0.0,0
lumo,morgan_557,0.0,0
lumo,morgan_1759,0.0,0
lumo,morgan_555,0.0,0
lumo,morgan_1791,0.0,0
lumo,morgan_1790,0.0,0
lumo,morgan_1789,0.0,0
lumo,morgan_1787,0.0,0
lumo,morgan_1786,0.0,0
lumo,morgan_554,0.0,0
lumo,morgan_1784,0.0,0
lumo,morgan_551,0.0,0
lumo,morgan_585,0.0,0
lumo,morgan_1781,0.0,0
lumo,morgan_1780,0.0,0
lumo,morgan_584,0.0,0
lumo,morgan_583,0.0,0
lumo,morgan_1777,0.0,0
lumo,morgan_1776,0.0,0
lumo,morgan_1809,0.0,0
lumo,morgan_1807,0.0,0
lumo,morgan_1806,0.0,0
lumo,morgan_1805,0.0,0
lumo,morgan_582,0.0,0
lumo,morgan_1803,0.0,0
lumo,morgan_1802,0.0,0
lumo,morgan_1801,0.0,0
lumo,morgan_1800,0.0,0
lumo,morgan_581,0.0,0
lumo,morgan_579,0.0,0
lumo,morgan_1797,0.0,0
lumo,morgan_577,0.0,0
lumo,morgan_1795,0.0,0
lumo,morgan_575,0.0,0
lumo,morgan_1793,0.0,0
lumo,morgan_574,0.0,0
lumo,morgan_572,0.0,0
lumo,morgan_1823,0.0,0
lumo,morgan_1822,0.0,0
lumo,morgan_1821,0.0,0
lumo,morgan_571,0.0,0
lumo,morgan_1819,0.0,0
lumo,morgan_1818,0.0,0
lumo,morgan_570,0.0,0
lumo,morgan_1816,0.0,0
lumo,morgan_1815,0.0,0
lumo,morgan_604,0.0,0
lumo,morgan_1813,0.0,0
lumo,morgan_1812,0.0,0
lumo,morgan_1811,0.0,0
lumo,morgan_1810,0.0,0
lumo,morgan_603,0.0,0
lumo,morgan_1826,0.0,0
lumo,morgan_602,0.0,0
lumo,morgan_223,0.0,0
lumo,morgan_222,0.0,0
lumo,morgan_221,0.0,0
lumo,morgan_220,0.0,0
lumo,morgan_219,0.0,0
lumo,morgan_601,0.0,0
lumo,morgan_598,0.0,0
lumo,morgan_216,0.0,0
lumo,morgan_215,0.0,0
lumo,morgan_214,0.0,0
lumo,morgan_597,0.0,0
lumo,morgan_211,0.0,0
lumo,morgan_210,0.0,0
lumo,morgan_1843,0.0,0
lumo,morgan_1842,0.0,0
lumo,morgan_1841,0.0,0
lumo,morgan_596,0.0,0
lumo,morgan_1839,0.0,0
lumo,morgan_1838,0.0,0
lumo,morgan_1837,0.0,0
lumo,morgan_1836,0.0,0
lumo,morgan_1835,0.0,0
lumo,morgan_1834,0.0,0
lumo,morgan_1833,0.0,0
lumo,morgan_1832,0.0,0
lumo,morgan_1831,0.0,0
lumo,morgan_1830,0.0,0
lumo,morgan_1829,0.0,0
lumo,morgan_595,0.0,0
lumo,morgan_1861,0.0,0
lumo,morgan_594,0.0,0
lumo,morgan_593,0.0,0
lumo,morgan_1858,0.0,0
lumo,morgan_1857,0.0,0
lumo,morgan_1856,0.0,0
lumo,morgan_1853,0.0,0
lumo,morgan_592,0.0,0
lumo,morgan_1851,0.0,0
lumo,morgan_1850,0.0,0
lumo,morgan_590,0.0,0
lumo,morgan_1848,0.0,0
lumo,morgan_392,0.0,0
lumo,morgan_1846,0.0,0
lumo,morgan_1845,0.0,0
lumo,morgan_1844,0.0,0
lumo,morgan_620,0.0,0
lumo,morgan_1878,0.0,0
lumo,morgan_619,0.0,0
lumo,morgan_1876,0.0,0
lumo,morgan_1875,0.0,0
lumo,morgan_1874,0.0,0
lumo,morgan_1872,0.0,0
lumo,morgan_1871,0.0,0
lumo,morgan_1870,0.0,0
lumo,morgan_1869,0.0,0
lumo,morgan_1868,0.0,0
lumo,morgan_1867,0.0,0
lumo,morgan_618,0.0,0
lumo,morgan_1865,0.0,0
lumo,morgan_1864,0.0,0
lumo,morgan_1863,0.0,0
lumo,morgan_1899,0.0,0
lumo,morgan_1898,0.0,0
lumo,morgan_1897,0.0,0
lumo,morgan_1893,0.0,0
lumo,morgan_1892,0.0,0
lumo,morgan_1891,0.0,0
lumo,morgan_1890,0.0,0
lumo,morgan_1889,0.0,0
lumo,morgan_1888,0.0,0
lumo,morgan_1887,0.0,0
lumo,morgan_1886,0.0,0
lumo,morgan_1885,0.0,0
lumo,morgan_1883,0.0,0
lumo,morgan_1882,0.0,0
lumo,morgan_1881,0.0,0
lumo,morgan_1880,0.0,0
lumo,morgan_1918,0.0,0
lumo,morgan_1916,0.0,0
lumo,morgan_1915,0.0,0
lumo,morgan_1914,0.0,0
lumo,morgan_1913,0.0,0
lumo,morgan_1911,0.0,0
lumo,morgan_615,0.0,0
lumo,morgan_1909,0.0,0
lumo,morgan_1907,0.0,0
lumo,morgan_614,0.0,0
lumo,morgan_1905,0.0,0
lumo,morgan_1904,0.0,0
lumo,morgan_1903,0.0,0
lumo,morgan_1902,0.0,0
lumo,morgan_1901,0.0,0
lumo,morgan_1900,0.0,0
lumo,morgan_1934,0.0,0
lumo,morgan_612,0.0,0
lumo,morgan_1932,0.0,0
lumo,morgan_1931,0.0,0
lumo,morgan_1930,0.0,0
lumo,morgan_610,0.0,0
lumo,morgan_1928,0.0,0
lumo,morgan_1927,0.0,0
lumo,morgan_1926,0.0,0
lumo,morgan_1925,0.0,0
lumo,morgan_1924,0.0,0
lumo,morgan_1923,0.0,0
lumo,morgan_609,0.0,0
lumo,morgan_1921,0.0,0
lumo,morgan_605,0.0,0
lumo,morgan_1919,0.0,0
lumo,morgan_193,0.0,0
lumo,morgan_1952,0.0,0
lumo,morgan_637,0.0,0
lumo,morgan_1950,0.0,0
lumo,morgan_1949,0.0,0
lumo,morgan_1948,0.0,0
lumo,morgan_1947,0.0,0
lumo,morgan_1946,0.0,0
lumo,morgan_1945,0.0,0
lumo,morgan_1942,0.0,0
lumo,morgan_1941,0.0,0
lumo,morgan_1940,0.0,0
lumo,morgan_634,0.0,0
lumo,morgan_633,0.0,0
lumo,morgan_1936,0.0,0
lumo,morgan_1935,0.0,0
lumo,morgan_1954,0.0,0
lumo,morgan_632,0.0,0
lumo,morgan_208,0.0,0
lumo,morgan_631,0.0,0
lumo,morgan_206,0.0,0
lumo,morgan_630,0.0,0
lumo,morgan_204,0.0,0
lumo,morgan_202,0.0,0
lumo,morgan_201,0.0,0
lumo,morgan_200,0.0,0
lumo,morgan_629,0.0,0
lumo,morgan_198,0.0,0
lumo,morgan_197,0.0,0
lumo,morgan_196,0.0,0
lumo,morgan_195,0.0,0
lumo,morgan_628,0.0,0
lumo,morgan_627,0.0,0
lumo,morgan_1971,0.0,0
lumo,morgan_1969,0.0,0
lumo,morgan_1968,0.0,0
lumo,morgan_1967,0.0,0
lumo,morgan_1966,0.0,0
lumo,morgan_1965,0.0,0
lumo,morgan_1964,0.0,0
lumo,morgan_1962,0.0,0
lumo,morgan_1961,0.0,0
lumo,morgan_1960,0.0,0
lumo,morgan_1959,0.0,0
lumo,morgan_1958,0.0,0
lumo,morgan_1957,0.0,0
lumo,morgan_625,0.0,0
lumo,morgan_1955,0.0,0
lumo,morgan_1994,0.0,0
lumo,morgan_1992,0.0,0
lumo,morgan_624,0.0,0
lumo,morgan_1988,0.0,0
lumo,morgan_1987,0.0,0
lumo,morgan_1986,0.0,0
lumo,morgan_1983,0.0,0
lumo,morgan_623,0.0,0
lumo,morgan_1981,0.0,0
lumo,morgan_622,0.0,0
lumo,morgan_652,0.0,0
lumo,morgan_651,0.0,0
lumo,morgan_1977,0.0,0
lumo,morgan_1976,0.0,0
lumo,morgan_1975,0.0,0
lumo,morgan_648,0.0,0
lumo,morgan_2011,0.0,0
lumo,morgan_647,0.0,0
lumo,morgan_2009,0.0,0
lumo,morgan_2008,0.0,0
lumo,morgan_2007,0.0,0
lumo,morgan_2005,0.0,0
lumo,morgan_2004,0.0,0
lumo,morgan_2003,0.0,0
lumo,morgan_2002,0.0,0
lumo,morgan_646,0.0,0
lumo,morgan_643,0.0,0
lumo,morgan_1999,0.0,0
lumo,morgan_642,0.0,0
lumo,morgan_1997,0.0,0
lumo,morgan_1996,0.0,0
lumo,morgan_1995,0.0,0
lumo,morgan_2031,0.0,0
lumo,morgan_640,0.0,0
lumo,morgan_2027,0.0,0
lumo,morgan_2026,0.0,0
lumo,morgan_2025,0.0,0
lumo,morgan_2024,0.0,0
lumo,morgan_671,0.0,0
lumo,morgan_2020,0.0,0
lumo,morgan_2019,0.0,0
lumo,morgan_2018,0.0,0
lumo,morgan_670,0.0,0
lumo,morgan_2016,0.0,0
lumo,morgan_2015,0.0,0
lumo,morgan_669,0.0,0
lumo,morgan_668,0.0,0
lumo,morgan_666,0.0,0
lumo,morgan_2047,0.0,0
lumo,morgan_2046,0.0,0
lumo,morgan_2045,0.0,0
lumo,morgan_2044,0.0,0
lumo,morgan_2043,0.0,0
lumo,morgan_2042,0.0,0
lumo,morgan_2041,0.0,0
lumo,morgan_665,0.0,0
lumo,morgan_664,0.0,0
lumo,morgan_2038,0.0,0
lumo,morgan_663,0.0,0
lumo,morgan_662,0.0,0
lumo,morgan_2035,0.0,0
lumo,morgan_2034,0.0,0
lumo,morgan_661,0.0,0
lumo,morgan_660,0.0,0
lumo,morgan_161,0.0,0
lumo,morgan_659,0.0,0
lumo,morgan_192,0.0,0
lumo,morgan_657,0.0,0
lumo,morgan_190,0.0,0
lumo,morgan_188,0.0,0
lumo,morgan_187,0.0,0
lumo,morgan_655,0.0,0
lumo,morgan_185,0.0,0
lumo,morgan_184,0.0,0
lumo,morgan_183,0.0,0
lumo,morgan_182,0.0,0
lumo,morgan_181,0.0,0
lumo,morgan_180,0.0,0
lumo,morgan_178,0.0,0
lumo,morgan_177,0.0,0
lumo,morgan_146,0.0,0
lumo,morgan_353,0.0,0
lumo,morgan_175,0.0,0
lumo,morgan_174,0.0,0
lumo,morgan_688,0.0,0
lumo,morgan_172,0.0,0
lumo,morgan_171,0.0,0
lumo,morgan_686,0.0,0
lumo,morgan_169,0.0,0
lumo,morgan_685,0.0,0
lumo,morgan_167,0.0,0
lumo,morgan_683,0.0,0
lumo,morgan_682,0.0,0
lumo,morgan_681,0.0,0
lumo,morgan_163,0.0,0
lumo,morgan_162,0.0,0
lumo,morgan_680,0.0,0
lumo,morgan_679,0.0,0
lumo,morgan_160,0.0,0
lumo,morgan_678,0.0,0
lumo,morgan_677,0.0,0
lumo,morgan_676,0.0,0
lumo,morgan_156,0.0,0
lumo,morgan_155,0.0,0
lumo,morgan_154,0.0,0
lumo,morgan_153,0.0,0
lumo,morgan_675,0.0,0
lumo,morgan_151,0.0,0
lumo,morgan_150,0.0,0
lumo,morgan_673,0.0,0
lumo,morgan_672,0.0,0
lumo,morgan_689,0.0,0
lumo,morgan_113,0.0,0
lumo,morgan_144,0.0,0
lumo,morgan_367,0.0,0
lumo,morgan_142,0.0,0
lumo,morgan_141,0.0,0
lumo,morgan_366,0.0,0
lumo,morgan_365,0.0,0
lumo,morgan_138,0.0,0
lumo,morgan_363,0.0,0
lumo,morgan_135,0.0,0
lumo,morgan_134,0.0,0
lumo,morgan_133,0.0,0
lumo,morgan_362,0.0,0
lumo,morgan_131,0.0,0
lumo,morgan_129,0.0,0
lumo,morgan_360,0.0,0
lumo,morgan_98,0.0,0
lumo,morgan_97,0.0,0
lumo,morgan_128,0.0,0
lumo,morgan_127,0.0,0
lumo,morgan_359,0.0,0
lumo,morgan_356,0.0,0
lumo,morgan_124,0.0,0
lumo,morgan_123,0.0,0
lumo,morgan_122,0.0,0
lumo,morgan_121,0.0,0
lumo,morgan_120,0.0,0
lumo,morgan_118,0.0,0
lumo,morgan_117,0.0,0
lumo,morgan_116,0.0,0
lumo,morgan_355,0.0,0
lumo,morgan_354,0.0,0
lumo,morgan_708,0.0,0
lumo,morgan_82,0.0,0
lumo,morgan_707,0.0,0
lumo,morgan_706,0.0,0
lumo,morgan_705,0.0,0
lumo,morgan_110,0.0,0
lumo,morgan_109,0.0,0
lumo,morgan_704,0.0,0
lumo,morgan_703,0.0,0
lumo,morgan_105,0.0,0
lumo,morgan_104,0.0,0
lumo,morgan_103,0.0,0
lumo,morgan_702,0.0,0
lumo,morgan_101,0.0,0
lumo,morgan_100,0.0,0
lumo,morgan_99,0.0,0
lumo,morgan_73,0.0,0
lumo,morgan_72,0.0,0
lumo,morgan_71,0.0,0
lumo,morgan_70,0.0,0
lumo,morgan_67,0.0,0
lumo,morgan_66,0.0,0
lumo,morgan_65,0.0,0
lumo,morgan_96,0.0,0
lumo,morgan_701,0.0,0
lumo,morgan_700,0.0,0
lumo,morgan_92,0.0,0
lumo,morgan_699,0.0,0
lumo,morgan_88,0.0,0
lumo,morgan_87,0.0,0
lumo,morgan_86,0.0,0
lumo,morgan_85,0.0,0
lumo,morgan_698,0.0,0
lumo,morgan_697,0.0,0
lumo,morgan_55,0.0,0
lumo,morgan_53,0.0,0
lumo,morgan_696,0.0,0
lumo,morgan_51,0.0,0
lumo,morgan_50,0.0,0
lumo,morgan_49,0.0,0
lumo,desc_NumBridgeheadAtoms,0.0,0
lumo,desc_HeavyAtomCount,0.0,0
lumo,morgan_693,0.0,0
lumo,morgan_78,0.0,0
lumo,morgan_77,0.0,0
lumo,morgan_76,0.0,0
lumo,morgan_75,0.0,0
lumo,morgan_74,0.0,0
lumo,morgan_691,0.0,0
lumo,desc_fr_NH2,0.0,0
lumo,morgan_727,0.0,0
lumo,desc_fr_HOCCN,0.0,0
lumo,morgan_726,0.0,0
lumo,morgan_724,0.0,0
lumo,morgan_722,0.0,0
lumo,morgan_721,0.0,0
lumo,morgan_720,0.0,0
lumo,morgan_719,0.0,0
lumo,morgan_64,0.0,0
lumo,morgan_63,0.0,0
lumo,morgan_62,0.0,0
lumo,morgan_60,0.0,0
lumo,morgan_59,0.0,0
lumo,morgan_58,0.0,0
lumo,morgan_717,0.0,0
lumo,morgan_47,0.0,0
lumo,morgan_46,0.0,0
lumo,morgan_44,0.0,0
lumo,morgan_43,0.0,0
lumo,morgan_42,0.0,0
lumo,morgan_716,0.0,0
lumo,morgan_40,0.0,0
lumo,morgan_39,0.0,0
lumo,morgan_38,0.0,0
lumo,morgan_37,0.0,0
lumo,morgan_714,0.0,0
lumo,morgan_34,0.0,0
lumo,morgan_33,0.0,0
lumo,desc_fr_Ndealkylation2,0.0,0
lumo,desc_fr_Ndealkylation1,0.0,0
lumo,morgan_9,0.0,0
lumo,morgan_26,0.0,0
lumo,morgan_24,0.0,0
lumo,morgan_713,0.0,0
lumo,morgan_22,0.0,0
lumo,morgan_712,0.0,0
lumo,morgan_19,0.0,0
lumo,morgan_18,0.0,0
lumo,morgan_17,0.0,0
lumo,desc_fr_dihydropyridine,0.0,0
lumo,desc_fr_diazo,0.0,0
lumo,desc_fr_benzodiazepine,0.0,0
lumo,desc_fr_barbitur,0.0,0
lumo,desc_fr_azide,0.0,0
lumo,morgan_742,0.0,0
lumo,morgan_740,0.0,0
lumo,morgan_11,0.0,0
lumo,desc_fr_unbrch_alkane,0.0,0
lumo,desc_fr_tetrazole,0.0,0
lumo,desc_fr_morpholine,0.0,0
lumo,desc_fr_lactone,0.0,0
lumo,desc_fr_lactam,0.0,0
lumo,desc_fr_isocyan,0.0,0
lumo,morgan_739,0.0,0
lumo,morgan_737,0.0,0
lumo,morgan_735,0.0,0
lumo,morgan_734,0.0,0
lumo,desc_fr_epoxide,0.0,0
lumo,morgan_32,0.0,0
lumo,morgan_30,0.0,0
lumo,morgan_29,0.0,0
lumo,desc_fr_alkyl_carbamate,0.0,0
gap,desc_FractionCSP3,17327.647135064006,103
gap,desc_HallKierAlpha,9977.575842324644,177
gap,desc_BertzCT,9087.434158690274,183
gap,desc_SMR_VSA7,8615.160806931555,155
gap,desc_BCUT2D_MRHI,3986.64597832039,401
gap,desc_SlogP_VSA8,3242.3063019886613,133
gap,desc_qed,2095.776226118207,166
gap,morgan_715,1695.1011870801449,36
gap,desc_BCUT2D_MRLOW,1324.3737936094403,235
gap,desc_fr_ketone,1196.4476777017117,71
gap,desc_SMR_VSA10,1148.851178303361,162
gap,desc_VSA_EState2,839.8620154857635,161
gap,desc_PEOE_VSA6,730.7817714959383,138
gap,morgan_1380,717.7430353164673,8
gap,desc_NumHAcceptors,659.5704195946455,57
gap,desc_SlogP_VSA10,638.144034743309,75
gap,desc_SMR_VSA5,537.6077647730708,89
gap,desc_NumAmideBonds,524.4202549010515,66
gap,desc_SlogP_VSA2,516.8048139736056,156
gap,desc_PEOE_VSA14,485.31395848840475,92
gap,morgan_694,467.87142772972584,38
gap,desc_SPS,416.7114428244531,168
gap,desc_fr_NH0,381.5325648486614,60
gap,morgan_725,379.29793506860733,21
gap,desc_fr_allylic_oxid,367.1344804689288,73
gap,desc_VSA_EState3,342.45648615062237,146
gap,desc_BCUT2D_CHGHI,335.63525299727917,121
gap,morgan_389,333.1912225484848,22
gap,desc_BCUT2D_MWHI,321.17952693998814,121
gap,desc_MaxAbsPartialCharge,317.47949638962746,88
gap,desc_MinPartialCharge,316.9471179917455,155
gap,desc_fr_nitro_arom,307.9495355039835,13
gap,desc_SlogP_VSA3,304.50447472929955,105
gap,desc_PEOE_VSA8,294.51410595327616,164
gap,desc_NumAtomStereoCenters,291.3385572358966,30
gap,desc_SlogP_VSA6,271.2216018810868,99
gap,desc_VSA_EState4,270.0888372659683,162
gap,desc_BCUT2D_LOGPLOW,262.9957312643528,149
gap,desc_SlogP_VSA1,261.8799362555146,164
gap,desc_PEOE_VSA12,242.04886098206043,68
gap,desc_NumAliphaticRings,238.7717209160328,35
gap,desc_FpDensityMorgan3,232.87046522647142,128
gap,desc_MaxPartialCharge,208.89728558063507,141
gap,desc_SMR_VSA3,200.67181918770075,111
gap,desc_fr_amide,197.3227569013834,16
gap,desc_fr_azo,197.2695544436574,28
gap,morgan_80,186.14689429104328,13
gap,desc_fr_nitroso,182.97572594881058,26
gap,desc_EState_VSA1,178.00471334159374,46
gap,desc_MinAbsPartialCharge,175.91690304875374,97
gap,morgan_145,167.39830321073532,26
gap,morgan_864,167.24804415553808,29
gap,desc_MinEStateIndex,160.26032899320126,111
gap,desc_SMR_VSA6,159.41351682692766,85
gap,morgan_45,159.28234004974365,13
gap,desc_VSA_EState6,156.01260554790497,98
gap,desc_PEOE_VSA2,153.93177013099194,66
gap,desc_fr_aldehyde,147.64459605515003,38
gap,desc_NumAromaticRings,146.3727364242077,18
gap,morgan_1385,139.99751770496368,33
gap,morgan_314,132.54848796129227,19
gap,desc_BCUT2D_MWLOW,131.26947889477015,142
gap,morgan_879,127.77965674549341,24
gap,desc_PEOE_VSA10,118.75353341549635,115
gap,desc_PEOE_VSA9,117.66654732078314,120
gap,desc_FpDensityMorgan2,116.8065951988101,85
gap,desc_EState_VSA2,112.2361211553216,99
gap,desc_TPSA,110.57666399329901,106
gap,desc_BCUT2D_LOGPHI,107.73479964584112,143
gap,desc_VSA_EState5,101.93034755438566,118
gap,desc_PEOE_VSA11,100.34762241691351,64
gap,desc_MaxAbsEStateIndex,97.550167825073,116
gap,desc_PEOE_VSA1,95.39472759515047,122
gap,desc_PEOE_VSA7,93.29922237247229,132
gap,desc_NumSaturatedHeterocycles,92.98939043283463,18
gap,desc_fr_imidazole,91.69120481610298,15
gap,desc_Kappa1,90.45335432142019,70
gap,morgan_1645,89.14087621867657,12
gap,desc_fr_aniline,88.37115234136581,22
gap,desc_EState_VSA5,85.00343984365463,98
gap,desc_fr_para_hydroxylation,84.84390983730555,37
gap,desc_FpDensityMorgan1,84.6304786503315,76
gap,morgan_432,82.48496451973915,23
gap,desc_MinAbsEStateIndex,81.85787453502417,162
gap,desc_BalabanJ,78.66781017184258,129
gap,desc_AvgIpc,75.01292106509209,107
gap,desc_fr_pyridine,74.36227387189865,29
gap,desc_NumHeterocycles,73.8589329123497,23
gap,desc_NumAliphaticCarbocycles,71.69530434906483,14
gap,desc_SlogP_VSA5,71.13359690457582,111
gap,desc_EState_VSA8,70.75118036568165,97
gap,desc_VSA_EState7,69.10932394862175,105
gap,desc_Phi,68.6876882687211,94
gap,desc_BCUT2D_CHGLO,67.46589287370443,119
gap,desc_SlogP_VSA4,65.63872324675322,42
gap,desc_VSA_EState8,65.33036947250366,104
gap,desc_Kappa3,63.56582152098417,111
gap,morgan_1344,62.206894755363464,24
gap,desc_SMR_VSA2,59.47515645623207,12
gap,morgan_716,58.2153155207634,15
gap,desc_PEOE_VSA13,57.285879984498024,37
gap,morgan_1999,57.1064645498991,19
gap,desc_NumAliphaticHeterocycles,55.60834214836359,32
gap,desc_MolLogP,53.70280524343252,84
gap,desc_VSA_EState1,52.10831753909588,81
gap,desc_EState_VSA4,51.85423292219639,90
gap,morgan_5,51.23124122619629,3
