target,feature,feature_type,coef,abs_coef,abs_coef_norm
gap,morgan_186,morgan,-0.0008903539273887873,0.0008903539273887873,2.4187507733586244e-05
gap,morgan_873,morgan,-0.0008895985665731132,0.0008895985665731132,2.4166987714124843e-05
gap,morgan_2024,morgan,-0.0008862012764438987,0.0008862012764438987,2.4074695829767734e-05
gap,morgan_1028,morgan,-0.000878755992744118,0.000878755992744118,2.387243694101926e-05
gap,morgan_1834,morgan,0.0008730428526178002,0.0008730428526178002,2.371723167016171e-05
gap,morgan_1525,morgan,-0.0008697824669070542,0.0008697824669070542,2.362865961913485e-05
gap,morgan_1764,morgan,0.000860557600390166,0.000860557600390166,2.3378055630018935e-05
gap,morgan_560,morgan,0.0008579321438446641,0.0008579321438446641,2.33067330555059e-05
gap,morgan_192,morgan,0.0008522273856215179,0.0008522273856215179,2.3151755158323795e-05
gap,morgan_1869,morgan,-0.0008475960930809379,0.0008475960930809379,2.302594111824874e-05
gap,morgan_393,morgan,0.0008415077463723719,0.0008415077463723719,2.286054404976312e-05
gap,morgan_1731,morgan,0.000821910856757313,0.000821910856757313,2.2328171326080337e-05
gap,morgan_1920,morgan,-0.0008120523416437209,0.0008120523416437209,2.2060354240238667e-05
gap,morgan_1352,morgan,-0.0008086527232080698,0.0008086527232080698,2.1967998691252433e-05
gap,morgan_1056,morgan,0.0007993357721716166,0.0007993357721716166,2.171489359170664e-05
gap,morgan_460,morgan,-0.0007991759339347482,0.0007991759339347482,2.1710551664000377e-05
gap,morgan_1182,morgan,0.0007977490895427763,0.0007977490895427763,2.1671788999810815e-05
gap,morgan_777,morgan,0.0007916494505479932,0.0007916494505479932,2.1506084522115998e-05
gap,morgan_1713,morgan,0.0007824601489119232,0.0007824601489119232,2.1256446416373365e-05
gap,morgan_202,morgan,-0.0007770092342980206,0.0007770092342980206,2.1108366127009504e-05
gap,morgan_1479,morgan,0.0007454038714058697,0.0007454038714058697,2.0249770386726595e-05
gap,morgan_614,morgan,0.0007424805080518126,0.0007424805080518126,2.0170353309367783e-05
gap,morgan_1636,morgan,0.0007343913312070072,0.0007343913312070072,1.995060119952541e-05
gap,morgan_1786,morgan,0.0007315634284168482,0.0007315634284168482,1.9873778001056053e-05
gap,morgan_1378,morgan,0.0007238276302814484,0.0007238276302814484,1.9663626517285593e-05
gap,morgan_1661,morgan,0.0007214238285087049,0.0007214238285087049,1.9598324797698297e-05
gap,morgan_930,morgan,-0.0007208420429378748,0.0007208420429378748,1.9582519598770887e-05
gap,morgan_512,morgan,0.0007054166635498405,0.0007054166635498405,1.916346991492901e-05
